ID,output
ID_01986,"공기가 좋고, 사장님이 친절하시고, 샤워실 물도 잘 나오고 무엇보다 침구류가 너무 편했던 것 같습니다. 그런데 매너 시간 11시 넘어서 엄청 떠드는 사람들 관리가 안 되는 것과 해 뜰 무렵 까마귀가 한 30마리 짖어대는 것 같아서 잠은 설쳤네요."
ID_09561,친절하고 방이 커서 좋았습니다~
ID_06546,"뷰만 좋아요. 싱글 두 개 붙여놓고 더블이라고 속여 팔고, 환경을 아낀다며 어메니티 사라고 하는데 방안에 일회용품 천지예요 ㅋㅋ. 침구류에서는 움직일 때마다 솜이 빠지고 먼지가 날려요. 한 달 전에 예약했는데 오버부킹이래요 ㅋ. 근데 이 모든 걸 루프탑 하나 때문에 어느 정도 상쇄되네요."
ID_07098,뷔페 - 점심 메뉴가 골고루 맛있습니다.
ID_02811,"입실하자마자 바다가 보이는 넓은 창문이 있어서 깜짝 놀랐어요. 하루 종일 여기서 바다만 보고 있어도 부산 여행 다 한 거나 마찬가지예요. 오션 터치인 줄 알았는데 그냥 오션 그 자체네요. 직원분들도 친절하시고, 시설도 깨끗해요. 2박 3일 동안 잘 쉬다 갑니다!"
ID_00659,깔끔하고 서비스가 좋고 짱 
ID_09986,"역대급 쓰레기 숙소... 연휴라 비싸기는 오지게 비싸고, 청결에 대한 개념이 아예 없는 곳. 타일 바닥들은 죄다 깨져 있고, 구멍도 뚫려 있으며, 흰 양말도 회색 양말이 되는데 5분도 안 걸림. 창틀은 언제 죽었는지도 모르는 벌레들이 쌓여 있고, 전등 위에도 파브르가 울고 갈 만큼 벌레들이 옹기종기 모여 있음. 수건은 냄새나고 침구도 언제 몇 명이나 썼는지 모를 만큼 때 타고 누렇게 변해 있음. 이래 놓고 쓰레기는 관리실 앞에 버려야 하며, 체크아웃 시간은 꼭꼭 지켜 달라고 하고, 주차도 한 대 이상은 못해서 뒤쪽 산길 따라 내려가서 주차하라고 함. 맘 같아서는 보증금 3만 원 버린다고 생각하고 온 집안에 똥칠하고 여기저기 오줌 갈겨놓고 나오고 싶었지만 같이 간 분들을 봐서 꾹 참고 나옴. 내 생에 다시는 갈 일 없는 숙소..."
ID_02511,예약했는데 사장님이 알아서 취소하셨어요.... 어디로 가야 하나요?
ID_04282,"음, 나쁘지 않았어요. 다 좋은데 냄새가 심했고 이상했음 ㅠㅠ 그래도 다음 올 때도 후보에 넣을 것 같기는 해요 ㅎ 추천!"
ID_09339,펜트하우스에 갔는데 방음이 1도 안 돼서 놀러 갔는데 제대로 못 놀았어요. 웬만하면 가지 마세요. 돈 더 주고 옆으로 갑시다ㅜㅜ 직원들도 불친절했어요..
ID_08800,"펜션을 다니면서 한 번도 다시 가고 싶었던 적이 없었는데, 여기는 재방문하고 싶어요~~~"
ID_06287,"여동생과 함께 로맨틱 오션터치 객실에 하루 머물고 갑니다. 뷰로 마비라는 이름에 맞게 들어오자마자 창밖으로 보이는 광안대교에 감탄했습니다. 침대에 누워 창문만 바라보는 것만으로도 힐링이 되네요. 잠옷도 체크무늬로 귀여운 것이 준비되어 있고, 샴푸, 린스, 바디워시도 있어요. 조식도 챙겨주셔서 구수한 누룽지와 콘푸로스트와 함께 광안대교 뷰를 보며 행복한 아침을 맞이했습니다. 시간이 없어 루프탑은 못 가봤지만 다음번에는 가보고 싶어요. 다음에도 재방문 의사가 있습니다 :)"
ID_01930,좀 오래된 것 같아요… 2만 원 더 내고 한 명 추가하니까 이불을 저런 거 주시네요..ㅠ 그리고 샤워하고 물이 안 빠져서 한 명 샤워하고 한 40-50분 정도 기다렸다가 다른 사람 샤워해야 해요… 그거 말고는 괜찮았던 것 같아요! 그냥 조용히 계곡에서 놀기는 좋은 팬션인 것 같아요.
ID_07125,"가성비 좋습니다. 아침 조식도 맛있고 직원분들도 친절하세요. 다음 번 부산 여행 때 또 이용하고 싶네요. 호텔 앞쪽 포차거리도 매력적이고 영도 초입이라 남포동, 부산역 다 접근성이 좋네요~ 만족합니다."
ID_00197,서울에서 왔는데 장시간 운전한 피로감이 싹 날아갈 만큼 좋은 곳이었네요. 이 맛에 여행 다녀요 ㅋㅋㅋㅋ
ID_07777,그냥 모텔입니다...
ID_02931,앞에 계곡에서 아이들이 물놀이하기 좋아요. 매점이 있긴 하지만 많이 비쌉니다. 오실 때 되도록 다 사 오세요~
ID_08004,너무 잘 있다 갑니다! 일출 보기 좋은 숙소! 
ID_02327,"문을 열자마자 너무 놀랐어요… 한 번 꼭 와보고 싶었는데, 오길 잘했네요!"
ID_04389,"욕조가 없고 작은 샤워부스가 있으며, 방에 있는 TV는 맛이 간 건지 로딩이 매우 느리고 거의 볼 수가 없다. 방은 깨끗하지만 호텔 방의 먼지는 어쩔 수 없는 것이다."
ID_08958,"침구나 룸 컨디션은 괜찮았어요. 위치도 종로와 대학로 중간이라 보통이구요. 근데 조식을 먹으러 호캉스 갔는데 코로나 때문에 뷔페는 안 하고 한 접시 줘서 당황했어요. 빵과 샐러드는 한 가지가 있었지만 조식을 먹으려고 호텔에 오는 사람도 있는데... 크, 어디에 공지가 나와 있는 것은 못 봤고 정보를 봤다면 다른 호텔로 갔을 거예요."
ID_04218,뷰가 정말 정말 예뻐요 
ID_00202,"주차가 외부야, 방음이 안 돼, 이불은 찢어져 있어, 인터넷은 유튜브도 5초에 한 번씩 계속 끊길 정도로 불안해. 10월 말인데 냉방만 나와. 이게 뭐임? 여관임? 토요일 1박 38만 원인데 장난함?"
ID_03510,"확 뚫린 뷰는 정말 압도적! 비교할 수 없는 전망이에요. 복잡한 도시에서 이렇게 편안한 분위기를 느낄 수 있다니, 그마저로 충분합니다."
ID_04931,"말이 안 되는 뷰와 너무 편한 침대까지. 방이 좁긴 하지만 인테리어가 너무 잘 되어 있어서 사진 찍기 좋고, 공간 분리가 잘 되어 있어서 이용하는 데 불편하지 않아요! 수건과 드라이기가 잘 준비되어 있고, 조식 서비스도 문 앞에까지 가져다 주셔서 너무 편합니다 …  직원분들도 엄청 친절하게 안내해 주셔요  다음에 부산 오면 또 이용하고 싶어요!"
ID_05535,"자쿠지 이용이 너무 좋고 쉼. 그 자체! 밤늦게 도쿠리도 주시고 뭔가 힐링되면서 따뜻했어요. 아침이 바뀌어서 좀 당황했는데, 뭐가 더 손님에게 좋은지 유연하게 대처하는 것 같아 오히려 좋았습니다. 기장에 또 가면 여기 갈 것 같아요."
ID_09925,락페를 즐기기 위해 예약한 곳. 가격은 저렴한데 위생은 뭐... 그래도 교통 접근성은 좋습니다.
ID_05791,"숙박 6만 후반, 기본 물 1, 수건 1, 비누, 로션 별도 비용: 주차비, 물 추가 시 비용, 수건, 칫솔 등. 물이랑 주차비 받는 건 난생 처음 보네.."
ID_10969,가격이 높을 줄 알았는데 착한 가격에 낙동강 뷰까지 V 모텔 가격으로 신세계를 경험할 수 있습니다.
ID_01707,"깨끗함, 모던함. 부산 갈 일이 있으면 재선택 숙박 리스트에 추가"
ID_05172,수영장은 애기들이 바글거려서 어른들은 제대로 즐길 수 없음. 수영하고 싶은 어른들을 위해 레인이라도 쳐 놓고 좀 구분해 놨으면 좋았을 듯. 오션뷰 스위트 룸을 예약했는데 뷰는 좋았다. 화장실도 두 개라 가족이나 친구들이랑 여행 가기 좋다. 방은 깨끗했음. 근데 방 안에 테이블이 없음. 방에서 그냥 오션뷰를 보고 쉬고 싶을 때 가면 좋을 것 같은데 테이블이 없어서 재방문은 망설여짐.
ID_05249,근사한 뷰에 근심이 씻겨 내려갔어요^^
ID_06528,"최악, 지금껏 숙소를 200번 다녀왔는데 제일 최악임."
ID_11088,결혼식장 겨울엔 좀 더워요.
ID_05855,"5성급에 맞지 않은 매트리스입니다. 딱딱한 침대를 좋아하면 괜찮지만, 아니면 불편해요. 나머지 시설은 당연히 좋습니다."
ID_08164,"부산 출장 관계로 모텔을 구하던 중 부산 깡통시장 부근 그레이 호텔을 검색하여 들어갔습니다. 깔끔하고 정리 정돈이 잘되었으며, 조식이 가능하냐고 하니 간단한 토스트에 주스, 라면밖에 없다고 미안해하는 사장님의 얼굴에서 진심이 묻어나더군요. 전날 창원 모텔에서 인생 최악의 하루를 보내고 난 지라 세상 꿀잠을 잤습니다. 저렴한 가격에 깨끗한 모텔을 찾는 분에게 강추드립니다. 첫날 꿀잠이어서 연박을 했습니다. 그래서 지금 충분한 휴식을 마치고 상쾌한 기분으로 후기를 작성합니다."
ID_00854,"장점: 오션 뷰(뷰만큼은 진짜 최고 수준), 오픈한 지 얼마 안 돼서 객실 하드웨어와 침구류가 좋음, 가격 저렴.   단점: 방음이 좋지 않음(복도, 옆방 소리 잘 들림)"
ID_04737,시설이 좀 낡았지만 가성비가 좋고 뷰도 좋네요^^ 1층에 무인 편의점이 있어요.
ID_10352,"조식이 포함되어 있는 이유… 아침에 라면, 시리얼과 빵…"
ID_00698,이름 그대로 아늑합니다. 추천이예요~
ID_03696,"1층 카페도 너무 예쁘고, 커피도 맛있고, 호텔도 깨끗하고, 수영장도 좋습니다. 해운대보다 가격도 좋고, 호캉스하기 좋아요."
ID_01636,바다랑 인접해서 안에서 열심히 먹고 밤바다도 산책하고 좋았어요.
ID_07280,"캡슐 프리미엄으로 이용했는데 너무 좋았어요  체크인 시간 전에 좀 일찍 도착해서 별침대를 이용했는데 편하게 앉아서 바다 보면서 이야기 나누기 너무 좋았어요. 숙소는 우선 침대에 누워도 광안대교가 한눈에 보여서 하루 종일 바다 구경 실컷 했고, 시설도 전부 화이트 톤이라 그런지 짱짱 예뻤어요!! 청결 면에서도 매우 만족스러워서 다음에 부산에 또 온다면 재방문하고 싶습니다ㅎㅎ"
ID_07554,가격 대비 해피 아워 음식 수준이나 조식 가짓수를 보면 다시는 가고 싶지 않음
ID_03581,가성비 좋은 호텔입니다. 일본식 호텔이라 화장실 구조가 좁습니다. 조식 구성이 괜찮아요. 이용객이 많은 편입니다. 직원도 친절하구요. 오션뷰도 좋았습니다.
ID_01291,"식음 업장만 기대하지 않는다면, 뷰가 좋은 호텔이 잘 없습니다. 기본 객실은 방이 좁아서 스위트에 투숙하는 것을 추천합니다. 클럽이 포함된 스위트나 객실을 이용하면 보통 고층으로 배정해주는 것 같습니다. 그런데 라운지 칵테일 뷔페는 좀… 썩… 그냥 나가서 저녁을 먹든 룸 서비스를 시키는 것이 좋겠습니다."
ID_06585,"코로나를 피해서 가족들끼리 다녀왔어요~ 탁 트여서 기분도 좋고, 애들도 신나게 마당에서 뛰어놀았네요. 다섯 식구 가서 엄청 편하게 쉬고 왔습니다. 펜션이 넓어서 회사 식구들 MT와도 좋을 것 같아요."
ID_01853,"방, 욕실, 거실이 훌륭했고, 특히 조식이 참 좋았습니다. 해운대랑 거리가 있어 망설였는데, 아주 만족한 부산 여행이었습니다."
ID_05232,약간의 일이 있었지만 대처를 깔끔하게 잘해주셔서 기분이 많이 상하지는 않았습니다~ 사람은 실수할 수 있으니까요! 그런데 새로 지은 건물인데도 방음에 약간 문제가 있네요. 20층이었으니 다른 방의 소음임에 틀림없는데 약간 거슬렸습니다 ㅠ
ID_03763,"깔끔하고 조식도 잘 나와요. 응대도 친절했음. 교통도 좋고, 단점이 있다면 호텔이 있는 골목이 유흥가긴 한데, 유흥가 아닌 대로로 금방 나올 수 있어서 크지는 않은 듯."
ID_03304,너무 편하게 잘 쉬었습니다.
ID_01495,"갈 때마다 저와는 안 맞았습니다. 우선 지형 때문인지 습해요. 머리가 아파요. 지하층 관리를 잘해야겠습니다 (향기, 습도). 비스타는 좋을 것 같네요."
ID_07994,여기가 너무 싸게 예약하면 당일 취소시킨다는 그곳인가요? 비싼 돈 주고 예약하는 손님들만 받나 봐요 ㅜㅜ
ID_01998,냄새가 납니다. 침대 베개에 베고 자기가 힘듭니다. 팔 베개하고 자볼까 합니다.
ID_00663,"괜찮은데요? 친절 1,000,000"
ID_03748,"예약실 직원분, 말씀하시는데 전화 끊지 말아주세요 ㅜ"
ID_04413,특가 당일 취소 메모
ID_05530,시설도 깔끔하고 가성비도 좋아요! 인덕션도 있고 조식도 너무 맛있어서 굿굿.
ID_05575,"뮤지엄은 취향과 맞지 않았지만, 숙소는 침대나 여러 인테리어들이 특이하고 좋았어요. 바다 뷰도 바로 보이고, 밤새 바닷소리를 들으며 좋았습니다."
ID_08901,룸서비스는 먹지 마세요. 호텔 가격을 감안해도 가격 대비 퀄리티가 너무 떨어집니다.
ID_07526,"부산 여행 때마다 가장 많이 갔던 숙소가 가성비도 좋고 다 괜찮은데, 객실 청소에 조금만 더 신경 써 주셨으면.."
ID_09474,바다가 보이는 게 마음에 들었어요. 여유롭게 체크아웃도 하고 좋았습니다~
ID_05864,최악 가면 더러워 기절!
ID_10867,"뷰와 가성비가 좋아요. 인포 직원분도 친절하셨습니다. 그런데 엘리베이터가 1대라 기다리는 것은 불편하고, 방음이 좀 많이 안 됩니다."
ID_06776,룸 컨디션이 너무 안 좋아요. 이곳저곳 찍히거나 부서져 있거나 망가져 있는 곳들이 너무 많아요. 청소 상태도 좋지 않구요. 사진의 느낌과는 다르게 그냥 모텔이에요.
ID_01306,"남포동과도 인접해 있어 대중교통 이용하시는 분들께 너무 좋고, 주변에 맛집도 정말 많으며, 자체 스파 시설도 훌륭합니다! 시간을 잘 맞추신다면 스파와 사우나를 혼자 사용도 가능합니다. 탑에서 보는 뷰도 너무 아름답고요. 직원분들도 정말 친절하셨으며 청결하고 모든 부분이 좋았습니다."
ID_07392,"다른 분들의 후기를 보고 예약했는데, 가격도 좋고, 침구도 깨끗! 특히 온천수 나오는 욕조의 반신욕은 최고였습니다. 객실 안 테이블은 고풍스럽기까지 하고, 간단히 라면도 먹을 수 있고, 우리는 70대 중반 노부부라서 이쁜 사진은 찍지 못했지만, 다음에 설악에 오면 꼭 다시 오고 싶은 숙소, 맘모스 온천 리조텔, 번창하시길..."
ID_10429,깔끔하고 아이들과 안전하게 잘 쉬다 왔어요. 경포대도 가까워서 일출도 보러 가기 편했어요.
ID_05592,체크인할 때 전화하면 1:1로 응대해주는 게 좋았어요~
ID_10230,뷰로만 치면 해운대 최고!~ 달맞이 고개의 고즈넉함과 부산의 주요 명소가 한눈에 보이는 전망은 여타 최고급 호텔에서 느낄 수 없는 일루아만의 강점입니다. 주차 타워가 매우 협소하고 오르는 길이 불편하여 RV 차량은 제약이 있는 건 아쉽습니다.
ID_09721,내부도 깔끔한 편이고 직원분들이 정말 친절해요! 그리고 호텔 위치가 바다 바로 앞이라서 너무 좋았어요~ 코로나 때문에 정말 오랜만에 여행 와서 놀았는데 잘 쉬다 갑니다ㅎㅎ
ID_01663,"로맨틱 오션 터치 룸이었는데, 둘이 자리에 침대가 그렇게 좁다고 느껴지진 않았어요! 편하게 잘 쉬다 갑니다~!!"
ID_05450,일본 호텔이라 좁긴 한데... 이 가격에 서비스가 괜찮다고 생각함.
ID_11184,가족 여행 갔는데 만족스러웠습니다.
ID_11207,숙박하기에는 편안했어요. 물이 추가 비용이 있는 것이 아쉽다는 점과 살짝 외풍이 있는 점을 제외하면 괜찮았어요.
ID_03627,뷰도 이쁘고 맛있게 먹었습니다!
ID_02693,"침대도 고급이고, 투윈인데 가격 대비 시설 짱.. 서비스 굿굿굿.. 조식 또한 무한 감동.. 다음 휴가 때는 꼭 재방문 하고 싶어요~~^^"
ID_09789,"수영장은 주변 시설을 포함해서 크고 좋았습니다. 출출해서 시킨 치킨과 감튀는 최악이었습니다. 살면서 먹어본 치킨 중에 최악이었어요. 닭고기가 20%, 튀김이 80%고 고기도 오래된 것 같고 안에는 수분 없이 퍽퍽 그 자체였습니다.. ㅠㅠ 수영 잘 놀고 치킨에 맘상했네요.. 참고하세요.."
ID_10921,"공기 청정기, 스타일러, 무료 조식(라면, 토스트 등) 아늑한 구조. 맘에 들어요."
ID_10817,"부산 혼자 여행 중에 이용하게 된 숙소인데, 일단 뷰가 다했습니다! 광안대교 바로 앞이라 위치도 좋고, 근처에 맛집과 편의점이 다 있습니다. 공용 화장실과 샤워실이 불편할까 걱정했는데, 아주 깨끗하고 모두 개별 칸으로 나뉘어져 있어서 전혀 불편함 없이 사용했습니다. 문자로 상세히 안내 사항도 보내주시고, 아침 조식까지 챙겨주시네요 다음에 부산 올 때 또 올게요 "
ID_05915,좋고 친절한데 왜 후기가...
ID_03157,광안대교 바로 앞에 위치해 있어서 광안대교와 오션뷰도 너무 예쁘고 방도 너무 깔끔해서 기분 좋았어요! 아침에 조식도 문 앞까지 가져다 주셔서 너무 좋아요. 밤에 보는 야경도 최고입니다!
ID_09914,"2번째 광안리 여행인데 호텔 1을 이용하면서 정말 더 뜻깊은 여행이 된 것 같습니다. 이번에는 호텔 1에서 2박 3일 있었는데 정말 올 때마다 만족스럽습니다. 특히 오션뷰가 진짜… 말이 필요 없습니다. 광안리 여행은 호텔 1에서 하시길 추천드립니다. 다음에 또 올게요, 정말 최고입니다!"
ID_06668,디스하고 싶지는 않은데 청소 상태는 좀 문제가 있다고 봅니다. 호텔 관계자분은 댓글을 보고 좀 개선하셨으면 합니다.
ID_01059,"정말 시설 최고, 전망 최고! 집에서 멀다는 거 빼면 매번 오고 싶습니다."
ID_04636,"보통 사진만 좋고 가끔 청결하지 않은 곳도 있는데, 여기는 청결도도 기본 이상이고 일단 뷰가 너무 좋음!!!"
ID_03242,"여성 4인실 아늑하고 청결한 공간에서 잘 묵었습니다. 공용 공간도 삼삼오오 모여 떠들기 너무 좋고, 사장님께서 운영하는 뮤직 라운지도 음향이 미쳤어요. 분위기 도라방스 ㅠㅜ 불편사항이 있으면 바로바로 해결해 주시고, 알뜰살뜰 잘 보살펴 주신 사장님 덕분에 광안리가 더 좋아졌어요! 다음에는 더 뷰만을 목적으로 부산 가려고요~~~~"
ID_01678,깨끗하고 저렴하며 모던하고 무난한 가성비 짱인 그런.. 짱먹어도 될 듯!!
ID_06892,"위치가 정말 좋아요. 오션뷰는 정말 최고인 것 같네요. 광안리 바다 바로 앞인데 뻥 안치고 호텔에서 바다까지 걸어서 10초 걸려요. 저는 혼자 간 거라 1인 캡슐이었는데 한 가지 단점이라면 저층이라 그런지 밤에 꽤 시끄러워요. 밖에서 소리 지르고 폭죽 터트리는 소리 객실에서 다 들려요. 근데 온통 다 새하얘서 사진빨 잘 받네요. 샤워실이나 변기칸 가까이서 보면 은근 때 끼어 있고 더러워서 좀 그랬어요. 근데 바다 안 보이는 그냥 캡슐이면 답답해서 못 잘 것 같아요. 아, 근데 문 없이 커튼만 있는 건 좀 거시기 해요. 살짝 불안ㅠㅠ"
ID_06374,간만에 누리는 호강... 너무 좋습니당 헤헤
ID_07574,"기대 이하였던 것 같아요. 신상 5성급 호텔이라 기대했는데, 후기에 올라온 조식 부페도 너무 엉성했고, 루프탑 수영장도 너무 아니었습니다. 그나마 호텔이 깨끗한 거 빼고는 추천할 거리가 없네요. 들인 돈에 비해 아쉬움만 가득한 휴가였습니다."
ID_01757,"너무 깔끔하고 넓으며, 사장님도 친절하시고 좋아요."
ID_06019,"가격도 좋고, 시설도 좋고, 다 좋은데 TV 채널 개수가 우리 집보다 적어요. 원래 호텔은 500개 넘게 있지 않나요? 흑ㅠ 그리고 난방이 진짜.. 18도로 맞춰도 계속 28도예요."
ID_05116,오버부킹 상습이네요. 이번에 시스템에 문제가 있었다는 식으로 말씀하시더니 아래 후기에도 같은 문제가 있네요. 3주 전에 예약했는데 여행 전에 갑자기 취소해버리고 알아서 해라 식입니다. 비추입니다.
ID_08755,서울 시내에 이보다 더 아름다운 뷰가 있을까? 난 없다고 본다. 그만큼 뷰가 다 했다. 체크인 대기를 한 시간 가까이 하는데 서비스 면에서 최악이라고 생각한다. 고객에게 양질의 서비스를 주기 위해 기다림을 참으라고? 이게 먼 소리여 ㅇㅅㅇ… 그렇게 기다렸다 한 체크인 경험이 동네 호텔 체크인보다 더 좋은지 잘 모르겠음. 차라리 키오스크 도입하세요. 근데 이렇게 불만인데도 뷰 때문에 5점 줌 ㅎ
ID_07408,울산바위 뷰가 아주 좋았어요. 제가 위생에 민감한 편인데 숙소도 깔끔했습니다. 모기나 벌레가 있을까 걱정했는데 그런 것도 없었고요. 집처럼 편안했어요. 리조트 가는 것보다 훨씬 나은 선택이었네요. 친지들에게도 추천하고 싶은 곳입니다^^ 참고로 제가 묵은 곳은 A동입니다~ 근처에 '콩서리'라는 식당 추천합니다. '설악산책'이라는 도서관도 좋고요. '영랑호'의 이탈리안 김셰프도 좋아요~
ID_02790,위치도 좋고 시설도 좋은데 좀 낡고 오래되었고 담배 냄새가 심합니다. 그 점이 아쉬움.
ID_00863,고급 갤러리 같은 시설 좋은 호텔. 그러나 옆 객실 소음과 층간 소음이 엄청나게 심함. 샤워기 물 소리도 다 들림. 구조적으로 큰 결함. 잠을 편히 잘 수 없었다.
ID_07858,"깨끗, 친절, 예쁨, 최고"
ID_01484,"방이 넓고 화장실도 뛰어다닐 수 있을 만큼 넓었어요! 방 안에 사우나 시설이 있어서 특별했던 것 같아요 ㅎㅎ 단, 바닥이 조금 더러워서 슬리퍼는 필수예요. 호텔 분위기는 모텔 느낌이 조금 강했던 것 같아요. 그래도 사우나가 방 안에 있는 게 너무 특별했어요 ㅎㅎ"
ID_07035,다른 데 가세요..
ID_07721,숙소에서 보는 바다 뷰가 예쁜데 남성 1인실은 예약이 불가하네요ㅠ 시간 여유롭게 방문하셔서 이곳저곳 둘러보길 추천드립니다.
ID_05977,이번 연휴 가족여행 갔는데 옆방이 뭐 하는지 다 알 수 있었어요. TV 소리 더 키워도 다 들려요.
ID_05134,"방음이 안 됩니다. 옆방은 물론 밖에서 말하는 것도 다 들립니다. 예민한 사람들은 잘 못 잘 것 같네요. 그게 바로 나이고, 그 외에는 옥상에 온천수 수영장도 있고, 시설도 깨끗하고, 해운대 해수욕장과도 가까워서 좋습니다."
ID_00206,"좋아요. 1인실도 넓으며, 조식도 가능합니다."
ID_04488,가격 대비 가성비가 좋으며 깨끗하고 편안히 쉬고 왔습니다.
ID_06938,손님을 알기를 거지보듯 보는 호텔이라 성지순례 왔습니다. 5만원 카앜 퉷
ID_09062,매번 만족스러운 투숙입니다.
ID_06910,"부산역에서 가까워서 좋았는데, 가는 골목길이 밤 늦게 가기에는 무서웠음. 방은 그냥 넓은 모텔 같음!"
ID_00502,필자는 프리미엄룸을 이용함 (지극히 제 개인적인 생각 및 느낀 걸로 적겠음)  장점 1. 청결 :  아무래도 방 내부가 흰색 계열이다 보니 조금이라도 더러워져 있으면 청결해 보이지 않을 수밖에 없는 그런 방이라 더더욱 신경 쓴 것 같아 보임.  장점 2. 뷰 :  몇몇 SNS 및 홈페이지 광고에 맞게 뷰 하나는 짱임. 얼떨결에 광안리 해수욕장에서 드론 쇼하는 것도 봄.  단점 1. 호텔 내 환경 :  앞의 글과 같이 청결 말곤 딱히 없음. 프리미엄룸이라고 해서 시설이 더 고급지다거나 특별한 것 같지는 않음. 로맨틱 방은 방음이 잘 안 된다는 설명글을 보았으나 프리미엄은 설명이 없었기에 물론 방음 또한 잘 되어 있을 거라고 생각했으나 그렇지 못함. 옆방에서 뜨밤 지내는 소리 다 들릴 정도임. 냉난방 시설이 제대로 작동이 안 됨. 난 분명 에어컨 냉방으로 작동했으나 뜨거운 바람만 나옴. ㅠ 파워 냉방해도 뜨거운 바람만... 실내가 더워서 난방 다 꺼버리고 창문 열고 잠. 건식 화장실이라 조금 불편함. 샤워실 내 물 수압은 그저 그렇고 쌘 것도 약한 것도 아닌 정도. 일반 모텔이랑 별다를 바 없는 것 같음. 그냥 고급진 모텔 정도. 엘리베이터도 1대라 이동에 불편함이 있음.  단점 2. 서비스 만족도 :  9층에서 이용하다 보니 프론트까지 내려가기 귀찮음이 조금 생기는 부분이 있다 보니 호텔 내 전화기로 요청사항을 말해 보려 했으나 연결음만 들릴 뿐 연결이 안 됨 (이용시간 : 12시~02시라고 적혀있는 걸 봄). 그래서 호텔 전화번호로 직접 전화해서 물음. 또한 대면식으로 호텔 직원분과 얘기할 땐 친절히 답변을 해 주셨으나 전화 상에서는 뭔가 귀찮으신 건지 피곤하신 건지 말투가 그리 좋게 느껴지진 않음.  @@ 결론. 평점 3.5 (별 반개가 없어서 3개만 달아 놓음) 그저 그렇고 뷰랑 내부 청결 상태 말곤 우와~ 할 건 없음. 그냥 한번쯤은 좋은 추억 정도 남겨 볼 만한 그런 곳. 장기간 투숙하기엔 불편함이 많음.!!  밑에 다른 이용 글도 보시면 아시겠지만 진짜 딱 뷰에 관한 말들 뿐... 상세히 말해 주시는 분 몇 없음.!!  쓰잘데기 없을지도 모르는 글 읽어 주시느라 감사함. 이용하는 데 있어서 참고만 해 주시길 권함. 사람마다 이용하는 데 있어서 느끼는 건 다르기에... 그럼 이만.
ID_07385,주차장이 없는 것 빼곤 다 괜찮음.
ID_01028,- 전반적으로 나쁘지 않았습니다.   - 밤에 객실 내에서 조용히 해야 합니다.   - 뷰는 상당히 좋습니다.
ID_03840,객실에서 보이는 야경 뷰입니다~ 편리한 교통에 깨끗하니 좋아요~
ID_10882,가격도 저렴하고 사장님도 친절해요. 방도 깨끗하고 이불은 포근하고 다 좋았어요.
ID_08110,액자처럼 뷰가 너무 예뻐 보여서 왔어요! 광안리 해변 중앙이라 위치도 찾기 편했습니다. 룸이 큰 편은 아니었지만 공간 활용도 잘 되어 있었고 흰색 인테리어라 답답한 느낌은 전혀 없었어요. 일단 통유리로 보이는 야경 뷰가 너무 예뻐서 마음에 들어서 다음에 부산에 온다면 또 오고 싶네요~~
ID_05056,펜션이 너무 좋아요. 가격 대비 아주 훌륭했어요^^
ID_09762,"좀 바쁘다고 직원 간 기본적인 소통도 안 되는지 레이트 체크아웃 상품으로 예약했는데 체크인 때 한 번 재확인, 그러고 12시 전 또 체크아웃하라고 전화해서 두 번, 12시 조금 지나 쉬고 있는데 덜썩 룸메이킹 한다고 들어온 것까지 세 번이나. 모텔도 아니고 뭔."
ID_08154,"주말에 거의 8만 원 주고 잔 것 같은데.... 시설은 기대하면 안 될 것 같아요. 화장실이 유리문인데 잘못 달려서 문이 안 닫혀요. 청소가 잘 안 된 것 같았고.... 화장실 샤워 호스에서 물때가 계속 떨어지더라고요. 요즘 빈대 이슈가 많아서 조금 걱정됐는데, 다행히 그런 건 없었어요. 그래도 방은 따뜻하고 이 근방에 숙박 시설이 없어서 어쩔 수 없는 선택이었지만, 되도록 선택하지 않게 되길 바랍니다...."
ID_10965,휴가 때 잘 놀다 왔네요~ 힐링^^
ID_02731,광안리가 한눈에 보이는 아주 뷰 맛집이네요!! 와서 인생샷도 건지고 푹 쉬다가 갑니다~! 아주 추천드립니다~~
ID_08996,영월에 오면 묵는 숙소인데 사장님이 항상 친절하시고 관리가 잘 되어 있어 편하게 이용하기 좋습니다.
ID_02454,아래 리뷰에 동감합니다. 저도 똑같은 생각을 했습니다. 일본식 기와가 인상적입니다.
ID_07215,1실 1주차는 좋으나 세면대가 막혀서 물이 안 빠짐. 작은 TV 사이즈 등은 참고하세요. 방 바닥이 겨우 한기만 없는 정도로 춥고 침대에 전기장판이 없어요.
ID_03104,하루만 머물기 아쉬운 곳~ 부산은 많이 가지만 파라다이스는 처음^^* 만족합니다.
ID_08392,캡슐 호텔 중 최고인 것 같아요ㅠㅠㅠ 가격도 너무 저렴하고 뷰도 예쁘고 깔끔합니다!! 다음에 재방문할 거예요 꼭!!!
ID_06278,"뷰는 확실히 광안리 바다 뷰라 좋았는데, 룸 컨디션이 너무 아쉬웠어요. 청결도가 너무 떨어져서... 위생에 더 신경 써주세요. 리모델링한 지 얼마 되지 않았다고 하셨지만, 그렇다고 해서 화장실이 페인트 냄새 같은 게 심해서 두통이 날 정도인 건 좀 심하지 않을까요? 제 방은 난방기 작동도 안 되어 룸을 옮기기도 했고요. 조금 더 신경 써주세요."
